seed,implementation,scenario,steps,burn_in,population,ring_y,lookahead,error_rate,max_speed,mean_convention_strength,final_convention_strength,mean_disposition_strength,mean_speed,replacement_rate,time_to_convention,coordinated_fraction,coordination_entries,mean_coordinated_episode,longest_coordinated_episode,final_habit_share,final_convention_share,final_social_habit_share,final_all_three_share
20260912,synchronous_capability,mixture_evolutionary_replacement,5000,1000,120,300,20,0.01,3,0.9670833333333337,0.9833333333333333,0.7240781647812943,2.983797916666666,0.021652083333333332,129,0.99975,2,1999.5,3386,0.7666666666666667,0.225,0.625,0.05
20260912,sequential_reference,no_habit,5000,1000,120,300,20,0.01,1,0.6455333333333333,0.9833333333333333,0.0,1.0,0.007135416666666667,7,0.46525,40,46.525,283,NaN,NaN,NaN,NaN
20260912,sequential_reference,habit,5000,1000,120,300,20,0.01,1,0.971616666666667,0.9666666666666667,0.9535284794053105,1.0,0.00529375,5,1.0,1,4000.0,4000,NaN,NaN,NaN,NaN
20260913,synchronous_capability,no_habit,5000,1000,120,300,20,0.01,3,0.6178541666666667,0.55,0.0,2.944783333333333,0.08987083333333333,123,0.42325,133,12.729323308270677,86,0.0,0.0,0.0,0.0
20260913,synchronous_capability,habit,5000,1000,120,300,20,0.01,3,0.9569625000000003,0.9333333333333333,0.8199233309686603,2.979566666666665,0.025841666666666666,54,0.99925,3,1332.3333333333333,2186,1.0,0.0,0.0,0.0
20260913,synchronous_capability,convention,5000,1000,120,300,20,0.01,3,0.9359500000000002,0.9833333333333333,0.7958813434066576,2.9794666666666654,0.0269125,35,0.963,9,428.0,939,0.0,1.0,0.0,0.0
20260913,synchronous_capability,socially_formed_habit,5000,1000,120,300,20,0.01,3,0.9571416666666669,0.9,0.7692591079338277,2.980737499999999,0.025702083333333334,108,1.0,1,4000.0,4000,0.0,0.0,1.0,0.0
20260913,synchronous_capability,mixture_static_replacement,5000,1000,120,300,20,0.01,3,0.9579625000000002,0.9166666666666666,0.7991884442924178,2.9796166666666655,0.02621875,75,0.99875,5,799.0,1755,0.49166666666666664,0.5833333333333334,0.5666666666666667,0.15833333333333333
20260913,synchronous_capability,mixture_evolutionary_replacement,5000,1000,120,300,20,0.01,3,0.9673500000000002,0.9333333333333333,0.6927141249987376,2.983312499999999,0.021725,75,1.0,1,4000.0,4000,0.49166666666666664,0.4583333333333333,0.6916666666666667,0.19166666666666668
20260913,sequential_reference,no_habit,5000,1000,120,300,20,0.01,1,0.6817666666666666,0.9333333333333333,0.0,1.0,0.006747916666666667,41,0.528,42,50.285714285714285,339,NaN,NaN,NaN,NaN
